scenario,flow_type,strategy_name,regime,metric,sample_count,mean,stddev,median,p05,p95,ci95_low,ci95_high
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,maker_missed_due_to_queue_events,2,0,0,0,0,0,0,0
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,maker_missed_due_to_quote_not_at_touched_price,2,502.5,0.707106781187,502.5,502,503,501.52,503.48
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,fill_rate_by_quote_count,2,0.5345,0.0205060966544,0.5345,0.52,0.549,0.50608,0.56292
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,fill_rate_by_submitted_size,2,0.51985,0.0201525432638,0.51985,0.5056,0.5341,0.49192,0.54778
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,average_quote_lifetime,2,6.5075,0.202939646201,6.5075,6.364,6.651,6.22624,6.78876
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,average_initial_queue_ahead,2,69.409,13.8974766774,69.409,59.582,79.236,50.14808,88.66992
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,percent_quotes_submitted_at_best,2,0.8305,0.0106066017178,0.8305,0.823,0.838,0.8158,0.8452
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,external_execution_events_count,2,1254,16.9705627485,1254,1242,1266,1230.48,1277.52
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,maker_eligible_execution_events,2,560,24.0416305603,560,543,577,526.68,593.32
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,maker_reached_by_execution_events,2,555,21.2132034356,555,540,570,525.6,584.4
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,maker_missed_due_to_queue_events,2,8.5,2.12132034356,8.5,7,10,5.56,11.44
hand_chosen_flow,hand_chosen,avellaneda stoikov,trending,maker_missed_due_to_quote_not_at_touched_price,2,690.5,6.36396103068,690.5,686,695,681.68,699.32
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,fill_rate_by_quote_count,2,0.5285,0.04171930009,0.5285,0.499,0.558,0.47068,0.58632
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,fill_rate_by_submitted_size,2,0.51325,0.0413657466994,0.51325,0.484,0.5425,0.45592,0.57058
hand_chosen_flow,hand_chosen,naive symmetric,high volatility,average_quote_lifetime,2,6.584,0.33375440072,6.584,6.348,6.82,6.12144,7.04656
